videoId,title,timestamp,viewCount,likeCount,commentCount,subscriberCount
_1WtKPpQ8Ow,Sanju a humble man💛#cricket #sanjusamson #csk #ipl2026 #cricketlovers,2026-04-15 07:29:58 PM,103802,10212,96,172000
9lriTE9Yo_Q,Leg spin bowling action in correct form 💀✅.........#cricket #short,2026-04-15 07:29:58 PM,1913,,2,43
fHVlzV96t_U,#yt #milkchocolate #darkchocolate #sweetcravings #foodtrend #viralfood #short #viralshorts #ytshorts,2026-04-15 07:29:58 PM,13916,93,0,304
leHc-O3U18c,"Qatar, Saudiக்கு ‘Nuclear’ ஆபத்து - Bushehr Plant அருகே விழுந்த US Missiles; Iranஇல் நடந்த Attack",2026-04-15 07:29:58 PM,6932,97,0,4850000
Mi6FsR-44Kk,'बेहतर होगा ईरान...' बातचीत से पहले Trump की धमकी | Iran US Ceasefire | US Iran War #shorts #viral,2026-04-15 07:29:58 PM,58865,432,8,25200000
pNPAcLe42hU,சாலையின் குறுக்கே தெருநாய் வந்ததால் விபத்து - இளைஞர் பலி...,2026-04-15 07:29:58 PM,14214,86,9,12600000
wesP-Z8kZhM,curiosidades do youtube rs #6,2026-04-15 07:29:58 PM,12269,73,1,8220
i6Gsxm3wjlw,Barro comestible?! 😯 #viral #food #shorts,2026-04-15 07:29:58 PM,508038,22122,417,1260000
BNpU40NEfWs,Kaam karane ke liye bolti hogi 😂,2026-04-15 07:29:58 PM,25840,770,11,98400
dVQy9BPIf-o,#song ए जान शादी कर बोगे कम एज में 😋 #short video 💯👍📷,2026-04-15 07:29:58 PM,741,10,1,2760
mkt5qXA79nQ,Fake Horse In War 🤯!#ayushquest #shorts,2026-04-15 07:29:58 PM,3739,45,1,236000
BYJDns94McU,Salah sasaran #shorts #viral #comedy,2026-04-15 07:29:58 PM,217301,1629,12,5500000
0shYgGgd_h4,Trump Considers Removing Some US Troops From Europe Amid NATO Strains,2026-04-15 07:29:58 PM,55655,5189,36,344000
erQOFiQUxnY,"Introducing the ""VitalWear SmartBand,"" a next-generation wearable gadget",2026-04-15 07:29:58 PM,1187603,,42,227000
tofoGU1LGmk,Premium Quality 🔥 Cotton Outfits ✨ #shorts #short #shortvideo #youtubeshorts #shortsfeed #trending,2026-04-15 07:29:58 PM,2354,34,8,12200
caJ2NjCa-a0,Roman Reigns attitude status ☠️🤯😡 #short #wwe #romanreings,2026-04-15 07:29:58 PM,29189,549,0,2420
qASjceGTFk8,तनवी के पापा आला काम bi आज to main हे करना पड़ा #dailyminivlog #ytshorts #minivlog #youtubeshorts,2026-04-15 07:29:58 PM,250982,,19,18600
