videoId,title,timestamp,viewCount,likeCount,commentCount,subscriberCount
_1WtKPpQ8Ow,Sanju a humble man💛#cricket #sanjusamson #csk #ipl2026 #cricketlovers,2026-04-18 04:30:06 PM,105262,10291,97,173000
9lriTE9Yo_Q,Leg spin bowling action in correct form 💀✅.........#cricket #short,2026-04-18 04:30:06 PM,1913,,2,44
fHVlzV96t_U,#yt #milkchocolate #darkchocolate #sweetcravings #foodtrend #viralfood #short #viralshorts #ytshorts,2026-04-18 04:30:06 PM,16178,102,0,376
leHc-O3U18c,"Qatar, Saudiக்கு ‘Nuclear’ ஆபத்து - Bushehr Plant அருகே விழுந்த US Missiles; Iranஇல் நடந்த Attack",2026-04-18 04:30:06 PM,6957,97,0,4860000
Mi6FsR-44Kk,'बेहतर होगा ईरान...' बातचीत से पहले Trump की धमकी | Iran US Ceasefire | US Iran War #shorts #viral,2026-04-18 04:30:06 PM,58886,431,8,25200000
pNPAcLe42hU,சாலையின் குறுக்கே தெருநாய் வந்ததால் விபத்து - இளைஞர் பலி...,2026-04-18 04:30:06 PM,14233,86,9,12700000
wesP-Z8kZhM,curiosidades do youtube rs #6,2026-04-18 04:30:06 PM,12270,73,1,8230
i6Gsxm3wjlw,Barro comestible?! 😯 #viral #food #shorts,2026-04-18 04:30:06 PM,551770,24367,436,1260000
BNpU40NEfWs,Kaam karane ke liye bolti hogi 😂,2026-04-18 04:30:06 PM,27621,830,11,103000
dVQy9BPIf-o,#song ए जान शादी कर बोगे कम एज में 😋 #short video 💯👍📷,2026-04-18 04:30:06 PM,745,10,1,2760
mkt5qXA79nQ,Fake Horse In War 🤯!#ayushquest #shorts,2026-04-18 04:30:06 PM,3755,45,1,236000
BYJDns94McU,Salah sasaran #shorts #viral #comedy,2026-04-18 04:30:06 PM,234828,1720,12,5510000
0shYgGgd_h4,Trump Considers Removing Some US Troops From Europe Amid NATO Strains,2026-04-18 04:30:06 PM,56136,5206,36,344000
erQOFiQUxnY,"Introducing the ""VitalWear SmartBand,"" a next-generation wearable gadget",2026-04-18 04:30:06 PM,2173284,,72,237000
