videoId,title,timestamp,viewCount,likeCount,commentCount,subscriberCount
_1WtKPpQ8Ow,Sanju a humble man💛#cricket #sanjusamson #csk #ipl2026 #cricketlovers,2026-04-22 07:30:22 PM,106158,10329,97,177000
9lriTE9Yo_Q,Leg spin bowling action in correct form 💀✅.........#cricket #short,2026-04-22 07:30:22 PM,1914,,2,44
fHVlzV96t_U,#yt #milkchocolate #darkchocolate #sweetcravings #foodtrend #viralfood #short #viralshorts #ytshorts,2026-04-22 07:30:22 PM,19250,116,0,452
leHc-O3U18c,"Qatar, Saudiக்கு ‘Nuclear’ ஆபத்து - Bushehr Plant அருகே விழுந்த US Missiles; Iranஇல் நடந்த Attack",2026-04-22 07:30:22 PM,6971,97,0,4860000
Mi6FsR-44Kk,'बेहतर होगा ईरान...' बातचीत से पहले Trump की धमकी | Iran US Ceasefire | US Iran War #shorts #viral,2026-04-22 07:30:22 PM,58908,431,8,25200000
pNPAcLe42hU,சாலையின் குறுக்கே தெருநாய் வந்ததால் விபத்து - இளைஞர் பலி...,2026-04-22 07:30:22 PM,14239,86,9,12700000
wesP-Z8kZhM,curiosidades do youtube rs #6,2026-04-22 07:30:22 PM,12337,76,1,8260
i6Gsxm3wjlw,Barro comestible?! 😯 #viral #food #shorts,2026-04-22 07:30:22 PM,558913,24599,442,1260000
BNpU40NEfWs,Kaam karane ke liye bolti hogi 😂,2026-04-22 07:30:22 PM,28870,881,12,108000
dVQy9BPIf-o,#song ए जान शादी कर बोगे कम एज में 😋 #short video 💯👍📷,2026-04-22 07:30:22 PM,750,10,1,2760
mkt5qXA79nQ,Fake Horse In War 🤯!#ayushquest #shorts,2026-04-22 07:30:22 PM,3765,45,1,236000
BYJDns94McU,Salah sasaran #shorts #viral #comedy,2026-04-22 07:30:22 PM,257996,1823,14,5520000
0shYgGgd_h4,Trump Considers Removing Some US Troops From Europe Amid NATO Strains,2026-04-22 07:30:22 PM,56395,5208,37,345000
erQOFiQUxnY,"Introducing the ""VitalWear SmartBand,"" a next-generation wearable gadget",2026-04-22 07:30:22 PM,2968397,,94,258000
tofoGU1LGmk,Premium Quality 🔥 Cotton Outfits ✨ #shorts #short #shortvideo #youtubeshorts #shortsfeed #trending,2026-04-22 07:30:22 PM,2516,36,9,12200
caJ2NjCa-a0,Roman Reigns attitude status ☠️🤯😡 #short #wwe #romanreings,2026-04-22 07:30:22 PM,29506,551,0,2470
qASjceGTFk8,तनवी के पापा आला काम bi आज to main हे करना पड़ा #dailyminivlog #ytshorts #minivlog #youtubeshorts,2026-04-22 07:30:22 PM,298065,,19,20500
kcsqVmfBz3o,kha ja rahe ho chhat par #short video 😱🥰🤩🤩😇😮‍💨🙄😁😅😝🍭😚😄😄😅,2026-04-22 07:30:22 PM,24157,103,0,80100
BJX8MsP_6eA,Naya Naya Driver H Haranave Dhai Dhai Dabata 🫣 Samar Singh #short #video #bhojpuri #song #viralshort,2026-04-22 07:30:22 PM,749,20,0,177
GRPjga0iQmQ,उल्टी आंख वाला #shortvideo #shorts #short #viral #video #facts #cattyrobo #funny #youtube,2026-04-22 07:30:22 PM,28227,148,0,104000
