videoId,title,timestamp,viewCount,likeCount,commentCount,subscriberCount
_1WtKPpQ8Ow,Sanju a humble man💛#cricket #sanjusamson #csk #ipl2026 #cricketlovers,2026-04-19 08:30:03 PM,105965,10313,97,174000
9lriTE9Yo_Q,Leg spin bowling action in correct form 💀✅.........#cricket #short,2026-04-19 08:30:03 PM,1913,,2,44
fHVlzV96t_U,#yt #milkchocolate #darkchocolate #sweetcravings #foodtrend #viralfood #short #viralshorts #ytshorts,2026-04-19 08:30:03 PM,17635,108,0,395
leHc-O3U18c,"Qatar, Saudiக்கு ‘Nuclear’ ஆபத்து - Bushehr Plant அருகே விழுந்த US Missiles; Iranஇல் நடந்த Attack",2026-04-19 08:30:03 PM,6958,97,0,4860000
Mi6FsR-44Kk,'बेहतर होगा ईरान...' बातचीत से पहले Trump की धमकी | Iran US Ceasefire | US Iran War #shorts #viral,2026-04-19 08:30:03 PM,58907,431,8,25200000
pNPAcLe42hU,சாலையின் குறுக்கே தெருநாய் வந்ததால் விபத்து - இளைஞர் பலி...,2026-04-19 08:30:03 PM,14235,86,9,12700000
wesP-Z8kZhM,curiosidades do youtube rs #6,2026-04-19 08:30:03 PM,12275,73,1,8260
i6Gsxm3wjlw,Barro comestible?! 😯 #viral #food #shorts,2026-04-19 08:30:03 PM,554136,24447,441,1260000
BNpU40NEfWs,Kaam karane ke liye bolti hogi 😂,2026-04-19 08:30:03 PM,28101,851,12,105000
dVQy9BPIf-o,#song ए जान शादी कर बोगे कम एज में 😋 #short video 💯👍📷,2026-04-19 08:30:03 PM,745,10,1,2760
mkt5qXA79nQ,Fake Horse In War 🤯!#ayushquest #shorts,2026-04-19 08:30:03 PM,3759,45,1,236000
BYJDns94McU,Salah sasaran #shorts #viral #comedy,2026-04-19 08:30:03 PM,243441,1772,12,5510000
0shYgGgd_h4,Trump Considers Removing Some US Troops From Europe Amid NATO Strains,2026-04-19 08:30:03 PM,56368,5210,37,344000
erQOFiQUxnY,"Introducing the ""VitalWear SmartBand,"" a next-generation wearable gadget",2026-04-19 08:30:03 PM,2336188,,74,243000
tofoGU1LGmk,Premium Quality 🔥 Cotton Outfits ✨ #shorts #short #shortvideo #youtubeshorts #shortsfeed #trending,2026-04-19 08:30:03 PM,2473,35,9,12200
caJ2NjCa-a0,Roman Reigns attitude status ☠️🤯😡 #short #wwe #romanreings,2026-04-19 08:30:03 PM,29362,549,0,2450
qASjceGTFk8,तनवी के पापा आला काम bi आज to main हे करना पड़ा #dailyminivlog #ytshorts #minivlog #youtubeshorts,2026-04-19 08:30:03 PM,280490,,19,19700
kcsqVmfBz3o,kha ja rahe ho chhat par #short video 😱🥰🤩🤩😇😮‍💨🙄😁😅😝🍭😚😄😄😅,2026-04-19 08:30:03 PM,23843,99,0,79800
BJX8MsP_6eA,Naya Naya Driver H Haranave Dhai Dhai Dabata 🫣 Samar Singh #short #video #bhojpuri #song #viralshort,2026-04-19 08:30:03 PM,749,20,0,172
