videoId,title,timestamp,viewCount,likeCount,commentCount,subscriberCount
_1WtKPpQ8Ow,Sanju a humble man💛#cricket #sanjusamson #csk #ipl2026 #cricketlovers,2026-04-17 07:30:57 PM,104618,10257,97,173000
9lriTE9Yo_Q,Leg spin bowling action in correct form 💀✅.........#cricket #short,2026-04-17 07:30:57 PM,1913,,2,44
fHVlzV96t_U,#yt #milkchocolate #darkchocolate #sweetcravings #foodtrend #viralfood #short #viralshorts #ytshorts,2026-04-17 07:30:57 PM,15559,95,0,354
leHc-O3U18c,"Qatar, Saudiக்கு ‘Nuclear’ ஆபத்து - Bushehr Plant அருகே விழுந்த US Missiles; Iranஇல் நடந்த Attack",2026-04-17 07:30:57 PM,6950,97,0,4860000
Mi6FsR-44Kk,'बेहतर होगा ईरान...' बातचीत से पहले Trump की धमकी | Iran US Ceasefire | US Iran War #shorts #viral,2026-04-17 07:30:57 PM,58876,431,8,25200000
pNPAcLe42hU,சாலையின் குறுக்கே தெருநாய் வந்ததால் விபத்து - இளைஞர் பலி...,2026-04-17 07:30:57 PM,14226,86,9,12700000
wesP-Z8kZhM,curiosidades do youtube rs #6,2026-04-17 07:30:57 PM,12270,73,1,8220
i6Gsxm3wjlw,Barro comestible?! 😯 #viral #food #shorts,2026-04-17 07:30:57 PM,545287,24026,433,1260000
BNpU40NEfWs,Kaam karane ke liye bolti hogi 😂,2026-04-17 07:30:57 PM,27076,811,11,101000
dVQy9BPIf-o,#song ए जान शादी कर बोगे कम एज में 😋 #short video 💯👍📷,2026-04-17 07:30:57 PM,743,10,1,2760
mkt5qXA79nQ,Fake Horse In War 🤯!#ayushquest #shorts,2026-04-17 07:30:57 PM,3749,45,1,236000
BYJDns94McU,Salah sasaran #shorts #viral #comedy,2026-04-17 07:30:57 PM,229891,1710,12,5510000
0shYgGgd_h4,Trump Considers Removing Some US Troops From Europe Amid NATO Strains,2026-04-17 07:30:57 PM,56058,5202,36,344000
erQOFiQUxnY,"Introducing the ""VitalWear SmartBand,"" a next-generation wearable gadget",2026-04-17 07:30:57 PM,2015310,,66,234000
tofoGU1LGmk,Premium Quality 🔥 Cotton Outfits ✨ #shorts #short #shortvideo #youtubeshorts #shortsfeed #trending,2026-04-17 07:30:57 PM,2444,35,9,12200
caJ2NjCa-a0,Roman Reigns attitude status ☠️🤯😡 #short #wwe #romanreings,2026-04-17 07:30:57 PM,29209,549,0,2440
qASjceGTFk8,तनवी के पापा आला काम bi आज to main हे करना पड़ा #dailyminivlog #ytshorts #minivlog #youtubeshorts,2026-04-17 07:30:57 PM,271303,,19,19100
kcsqVmfBz3o,kha ja rahe ho chhat par #short video 😱🥰🤩🤩😇😮‍💨🙄😁😅😝🍭😚😄😄😅,2026-04-17 07:30:57 PM,23541,96,0,79600
BJX8MsP_6eA,Naya Naya Driver H Haranave Dhai Dhai Dabata 🫣 Samar Singh #short #video #bhojpuri #song #viralshort,2026-04-17 07:30:57 PM,748,20,0,166
GRPjga0iQmQ,उल्टी आंख वाला #shortvideo #shorts #short #viral #video #facts #cattyrobo #funny #youtube,2026-04-17 07:30:57 PM,28182,148,0,104000
eTWySKZ3xn8,Jay shree shayam khatu dham #viral #short #video #youtubeshorts#trendingvideo #shyam#khatuwalashyam,2026-04-17 07:30:57 PM,3196,595,62,21500
3tLRB6MjP-U,#reelschallenge,2026-04-17 07:30:57 PM,96116,,1,979000
9W79dx9fX-g,iPhone unlocked 😱🤯 #magic #shorts #short #youtubeshorts,2026-04-17 07:30:57 PM,1383,17,0,720
